asin,reviewerID,reviewerName,helpful,reviewText,overall,unixReviewTime,reviewTime,title,price,imUrl,salesRank,brand,categories
B0052YFYFK,A2JORHQP81ALHI,S. Paine,"[0, 0]","I tried a few other blue-tooth headsets with no luck, their sound quality was bad or they were uncomfortable.  These headphones have great sound and are extremely comfortable.  I actually forget they are on my neck.  The charge lasts all day and the sound quality is great best 45 bucks I have ever spent on headphones!",5.0,1381363200,"10 10, 2013",LG Tone Wireless Bluetooth Stereo Headset - Retail Packaging - Black/Orange,105.97,http://ecx.images-amazon.com/images/I/41JnHbj9SmL._SY300_.jpg,{'Cell Phones & Accessories': 830},LG,"[['Cell Phones & Accessories', 'Accessories', 'Headsets', 'Bluetooth Headsets'], ['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories']]"
B0052YFYFK,A3NE5JK6K5N22W,S. Riehl,"[0, 0]","I purchased both the 700w and the 730, the 700 works great, good sound for music, it could have better background noise cancellation, the 730 is terrible, music does not sound good, voice is worse as well",5.0,1401408000,"05 30, 2014",LG Tone Wireless Bluetooth Stereo Headset - Retail Packaging - Black/Orange,105.97,http://ecx.images-amazon.com/images/I/41JnHbj9SmL._SY300_.jpg,{'Cell Phones & Accessories': 830},LG,"[['Cell Phones & Accessories', 'Accessories', 'Headsets', 'Bluetooth Headsets'], ['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories']]"
B0052YFYFK,A1W67NB503WVQ9,Stacy,"[0, 0]","Bought these headphones for running off some recommendations from friends and I am not overly impressed with them.  Every time I go to run, the base parts hits the bony area around my neck.  Super uncomfortable.  I have to wrap the base in my sports bra so it stays put, which then causes the signal to get weak at times.  These might be better for walkers or in the winter when I have more of a jacket on to weigh them down.  On the plus side, the ear buds are super comfortable.  I also really like the controls and the fact you can answer your phone without having to fish your phone out of your pocket.",3.0,1380153600,"09 26, 2013",LG Tone Wireless Bluetooth Stereo Headset - Retail Packaging - Black/Orange,105.97,http://ecx.images-amazon.com/images/I/41JnHbj9SmL._SY300_.jpg,{'Cell Phones & Accessories': 830},LG,"[['Cell Phones & Accessories', 'Accessories', 'Headsets', 'Bluetooth Headsets'], ['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories']]"
B0052YFYFK,A32GLSH2IC98Q3,"Stela Pen ""Stela""","[0, 0]","I bough this headset on Nov 2011 and last week I noticed the battery started to drain faster. At the beginning I though I was leaving not time enough to recharge but last night I left the headset charging overnight.Comes morning and after a few hours call (1.5 hours I guess) and leave the head set on about 2-3 hours the battery was totally gone. I left charging 3 more hours, the red led was off (means that it was already charged) but when I turned on the headset it signal low battery and didn't connect to my phone bluetooth.I'm always careful with my things specially headsets. I'm disappointed it last one year and few monthsI'll try the new model as I really like the headset. I don't like things hanging on my ear or have to pursue a headphone in the pocket or backpack. Having hanging on the neck is nice because the headphone stay handy and when it worked in the past I could stay hours and the headset could be on standby for days.But I didn't expect so short life time",3.0,1369180800,"05 22, 2013",LG Tone Wireless Bluetooth Stereo Headset - Retail Packaging - Black/Orange,105.97,http://ecx.images-amazon.com/images/I/41JnHbj9SmL._SY300_.jpg,{'Cell Phones & Accessories': 830},LG,"[['Cell Phones & Accessories', 'Accessories', 'Headsets', 'Bluetooth Headsets'], ['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories']]"
B0052YFYFK,ANFAL2GTIHEZA,Stephanie Person,"[0, 0]","I had to replace my awesome sound-cancelling bluetooth because I accidentally dropped it in a parking lot, but this was a VERY worthy replacement. The sound quality is good, I can stray from my device pretty far and it still works, it has lots of different options to control my device...it's sweet.",5.0,1357776000,"01 10, 2013",LG Tone Wireless Bluetooth Stereo Headset - Retail Packaging - Black/Orange,105.97,http://ecx.images-amazon.com/images/I/41JnHbj9SmL._SY300_.jpg,{'Cell Phones & Accessories': 830},LG,"[['Cell Phones & Accessories', 'Accessories', 'Headsets', 'Bluetooth Headsets'], ['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories']]"
B0052YFYFK,A1Z57QI0BGQYU5,steve d,"[0, 0]","These are great. Comfortable to the point you don't even know you're wearing them and they fit great. Fits nicely under the shirt collar. They block out the noise around you better than i expected. Paired with my Note 2, sounds great and very clear listening to music. Battery life as advertised and charging in very fast. Needs to come with a pouch for storage when note in use. Wearing them around my office, the range is about 30 to 40 feet even going in & out of different offices.Has to be the best headset out there for the price. Stack it up against those more expensive one and the big $$$ ones don't even come close when you match them up feature to feature. Grab them now.............",5.0,1363737600,"03 20, 2013",LG Tone Wireless Bluetooth Stereo Headset - Retail Packaging - Black/Orange,105.97,http://ecx.images-amazon.com/images/I/41JnHbj9SmL._SY300_.jpg,{'Cell Phones & Accessories': 830},LG,"[['Cell Phones & Accessories', 'Accessories', 'Headsets', 'Bluetooth Headsets'], ['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories']]"
B0052YFYFK,A1EU7O3N8ROPXT,Steve D.,"[1, 1]","I use those for both my RAZR maxx and nexus 7. I haven't talked on it yet but the music quality is great, no static or disconnects. I also use it at the gym, it great to be at the gym without a cord to my phone.",5.0,1358812800,"01 22, 2013",LG Tone Wireless Bluetooth Stereo Headset - Retail Packaging - Black/Orange,105.97,http://ecx.images-amazon.com/images/I/41JnHbj9SmL._SY300_.jpg,{'Cell Phones & Accessories': 830},LG,"[['Cell Phones & Accessories', 'Accessories', 'Headsets', 'Bluetooth Headsets'], ['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories']]"
B0052YFYFK,A2R7LGHLH0NNAI,"Steve K ""nine11c2""","[3, 3]","I had this product for 2 months and liked its performance. At the two month mark, the earpiece cracked and the earbud fell off. I went through 4 or 5 LG Customer Service sources - all which did not have this product listed but insisted you put in certain information that made it very difficult. I finally spoke with someone that told me how to return the product - and that if they determined it was my fault they would tell me how much to fix. BTW, I paid to have the product shipped back.Today I received the product back via Fedex - in the condition I sent it. They determined the break was my fault (it wasn't) and that they could not quote a fix, or a replacement, or a remanufactured replacement. They simply said I was out of luck - LG in effect just said ""we are not honoring your warrantee and will not even find a way to try to make you whole"".  There was no appeal, no nothing - they decided.I am glad my run in with LG was over a $50 product - I will now know not to buy an LG TV, phone, etc. because I do not want to get stuck with a $2000 TV that LG says ""sorry about that 1 year warrantee but weve decided we cant fix or replace your product"".DO NOT BUY LG..",1.0,1338854400,"06 5, 2012",LG Tone Wireless Bluetooth Stereo Headset - Retail Packaging - Black/Orange,105.97,http://ecx.images-amazon.com/images/I/41JnHbj9SmL._SY300_.jpg,{'Cell Phones & Accessories': 830},LG,"[['Cell Phones & Accessories', 'Accessories', 'Headsets', 'Bluetooth Headsets'], ['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories']]"
B0052YFYFK,A2875RJ1V207HA,Steven Erb,"[0, 0]",Much more comfortable for me than the behind the head ones. I had the Motorola SD9 then the SD9HD. This one is more comfortable and has lasted longer than the others did. I am not gentle and I use these all the time. Running &#8211; Biking &#8211; Working - Riding the bus. Works with Motorola Droid Razr and my new Samsung Note II. Shuffles music and Pandora too.,5.0,1370217600,"06 3, 2013",LG Tone Wireless Bluetooth Stereo Headset - Retail Packaging - Black/Orange,105.97,http://ecx.images-amazon.com/images/I/41JnHbj9SmL._SY300_.jpg,{'Cell Phones & Accessories': 830},LG,"[['Cell Phones & Accessories', 'Accessories', 'Headsets', 'Bluetooth Headsets'], ['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories']]"
B0052YFYFK,ARHG7TW4RBLSS,Storm 1913,"[0, 0]",My Mother loves her bluetooth and uses it daily. Great Quality and happy I purchased it! Best Gift ever. Thanks,5.0,1396137600,"03 30, 2014",LG Tone Wireless Bluetooth Stereo Headset - Retail Packaging - Black/Orange,105.97,http://ecx.images-amazon.com/images/I/41JnHbj9SmL._SY300_.jpg,{'Cell Phones & Accessories': 830},LG,"[['Cell Phones & Accessories', 'Accessories', 'Headsets', 'Bluetooth Headsets'], ['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories']]"
B0052YFYFK,AEOEG1PJLHJ73,Suresh Rathnam Busi,"[1, 1]",I really love this.Very Decent Sound quality! Good range. very easy to use. long battery life.Easy to answer/cancel phone calls and control media.I wear it more than 12 hours a day! I use this a lot during my cardio exercise and phone calls!,5.0,1388793600,"01 4, 2014",LG Tone Wireless Bluetooth Stereo Headset - Retail Packaging - Black/Orange,105.97,http://ecx.images-amazon.com/images/I/41JnHbj9SmL._SY300_.jpg,{'Cell Phones & Accessories': 830},LG,"[['Cell Phones & Accessories', 'Accessories', 'Headsets', 'Bluetooth Headsets'], ['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories']]"
B0052YFYFK,AVUZR6RWL3YH3,T2i Owner,"[0, 0]","Easy to pair and incredibly comfortable.They are so light I hardly know I'm wearing them.As a matter of fact, I have lost track of them more than once, and spent more time than I care to admit searching for them.Then feeling really stupid when my wife points to them on my shoulders :-)Very sturdy, and well built. I am using them in a pretty rough environment for several months without issue.Great product at a really reasonable price.Highly recommend them.",5.0,1365206400,"04 6, 2013",LG Tone Wireless Bluetooth Stereo Headset - Retail Packaging - Black/Orange,105.97,http://ecx.images-amazon.com/images/I/41JnHbj9SmL._SY300_.jpg,{'Cell Phones & Accessories': 830},LG,"[['Cell Phones & Accessories', 'Accessories', 'Headsets', 'Bluetooth Headsets'], ['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories']]"
B0052YFYFK,A1RICQ2QLH31FE,T. Barnhart,"[0, 0]","I have been using these headphones since last November.  So far they have been wonderful!  The sound quality is good and the volume is very loud.  They fit snug in my ears and the cords are long enough for all head movement.  The battery life is great as well.  It lasts me over a week without being charged... thats with over an hour a day, 5 days a week playing music and talking.  They are very flexible as well.  They curl in on themselves to fit into the smallish pocket of my gym bag.  They connect to my computers bluetooth really fast and the connection to my phone was flawless.The only issue I have with it is that when I am running, the main part of the headset that sits around your neck bounces.  Its not a lot... just enough to move the headset around my neck a bit.  Its not horribly distracting... just a minor annoyance.",5.0,1332633600,"03 25, 2012",LG Tone Wireless Bluetooth Stereo Headset - Retail Packaging - Black/Orange,105.97,http://ecx.images-amazon.com/images/I/41JnHbj9SmL._SY300_.jpg,{'Cell Phones & Accessories': 830},LG,"[['Cell Phones & Accessories', 'Accessories', 'Headsets', 'Bluetooth Headsets'], ['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories']]"
B0052YFYFK,AU3RY2HFOY77T,"T. Bright ""njdramaqn""","[1, 1]","I'm really enjoying this head especially at 1/2 the rice in the store...you won't regret this purchase,.. my husband has same set but he paid more but his head set speaks eg battery low on off as these don't",4.0,1395100800,"03 18, 2014",LG Tone Wireless Bluetooth Stereo Headset - Retail Packaging - Black/Orange,105.97,http://ecx.images-amazon.com/images/I/41JnHbj9SmL._SY300_.jpg,{'Cell Phones & Accessories': 830},LG,"[['Cell Phones & Accessories', 'Accessories', 'Headsets', 'Bluetooth Headsets'], ['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories']]"
B0052YFYFK,AECDRQB9XVYB4,"T. E. Lawson ""filmflam""","[0, 0]","OK. I've had this for 3 months and the verdict is in - Awesome! Word of advise...don't buy any reconditioned/overstock/out-of-the-original packaging units. I did this the first time and the audio was DOA. Bought a new one, and haven't had any problems. Great sound, easy pairing, incredible talk feature (very clear...better than most dedicated Bluetooth units), extremely comfortable (you can wear all day and not even know it's around your neck), vibrate incoming call feature is very cool. Not the most professional looking, but that would be the only drawback. Otherwise, if your thinking of purchasing this - DO IT! You won't be sorry!",5.0,1332460800,"03 23, 2012",LG Tone Wireless Bluetooth Stereo Headset - Retail Packaging - Black/Orange,105.97,http://ecx.images-amazon.com/images/I/41JnHbj9SmL._SY300_.jpg,{'Cell Phones & Accessories': 830},LG,"[['Cell Phones & Accessories', 'Accessories', 'Headsets', 'Bluetooth Headsets'], ['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories']]"
B0052YFYFK,A12GZXR86XSY6T,Terry D. Caskey,"[0, 0]","Great hands free device, listen and talk without using your hands. What more could you ask for other than no batteries",5.0,1385337600,"11 25, 2013",LG Tone Wireless Bluetooth Stereo Headset - Retail Packaging - Black/Orange,105.97,http://ecx.images-amazon.com/images/I/41JnHbj9SmL._SY300_.jpg,{'Cell Phones & Accessories': 830},LG,"[['Cell Phones & Accessories', 'Accessories', 'Headsets', 'Bluetooth Headsets'], ['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories']]"
B0052YFYFK,AIT6R8AZC0QPU,Terry,"[0, 0]",Great headset to use.  I set up my Iphone with an app so I can lisen to radio stations while practicing golf on a driving range.  Stations are very clear.,5.0,1370822400,"06 10, 2013",LG Tone Wireless Bluetooth Stereo Headset - Retail Packaging - Black/Orange,105.97,http://ecx.images-amazon.com/images/I/41JnHbj9SmL._SY300_.jpg,{'Cell Phones & Accessories': 830},LG,"[['Cell Phones & Accessories', 'Accessories', 'Headsets', 'Bluetooth Headsets'], ['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories']]"
B0052YFYFK,A3OCIWPCPXNN0I,"Tetsu Noguchi ""tekkster""","[1, 1]","With such a great review from David Parenteau, it would be almost pointless to read anyone else's review, but I'll throw in my two cents.I've owned quite a few BT headsets and headphones, and have always struggled with a few frustrating issues.- Plantronics makes amazing headsets, and for one ear headsets, none are better.  But I find the biggest issue as being...where do I put it when not using it?- Motorola makes amazing sweat proof stereo headsets, but they are rather large, and frankly, if you're not working out, there's in the way.- Many other BT headsets suffer from an inability to connect quickly as you jump from device to device, and while I'm sure there are several exceptions out there, I've never found one.- One thing that is always frustrating:  I'd like to watch videos or listen to music on my iPad, but still answer calls from my cell phone, and it's been annoying that many BT headsets don't have this function.- BT antenna strength has been a problem for me on almost every stereo BT headset, with several intermittent dropouts while listening to music or on a call.If the above are annoyances you have struggled with, then the LG HBS700 may be just the ticket for you.The HBS700 is a bit of a godsend and fairly close to what I would consider an ideal headset.- First off, the BT electronics is separated from the canal phones.  This alone is a huge advantage.  It allow for larger electronics that don't annoy you while listening to music.- Next, the canal phones have magnetic slots to sit in when not in use.  What a great idea!  having a place to put the canal phones when not in use means they're not dangling and more importantly, don't get tangled.- The larger electronics means bigger battery than other stereo BT headphones, and that's a major plus as you can use it all day.- The unique multi-connection means I can watch videos on my iPad, or listen to music from my laptop, and still have it ""cell"" connected to my iPhone to answer calls if need be.  It'd be better if it could do calls on two devices, then I could Skype on one and still answer calls from the cell.  - Still, this feature is pretty amazing.- And it connects fast....I mean, really fast.  I can jump from device to device and discoveries occur within a few seconds and connection another 2-3 seconds.  I can't even imagine how many times I've been annoyed with switching devices.- I've broken or lost more single ear BT headsets than I can count.  Always because I have no place to really put the headset when not in use, what's more, I've missed many calls because the BT headset is buried in my shirt or pants pocket and hard to get out in time.  This can't be stressed enough from my perspective.  These things are never in my ear when not in use, but quick to get in my ear and answer calls.- The antenna is strong, also probably because of the larger electronics in the neck band.five small annoyances:- The neck band is weighted slightly on the right, which always gives a lopsided look.- the rear of the band is too flexible.  I get why they did that, to maximize comfort, but there's a fine balance there, and they err'd on the side of too flimsy, rather than too firm.  Not quite perfect.- The magnets are too weak.  Here again, it's a balance issue.  Too strong would also be annoying, but they could have made it stronger.- Sound quality.  Disagree with just about everyone else here.  The sound quality is just soso.  Good enough, but hardly what I'd call great.  Maybe ""good"" but even that is a bit of a stretch.  Not complaining, mind you, but not ideal by any means.- durability is a major issue with these.  You might get more than a year's use out of them, but don't expect it.  Be happy with 6 months.All in all though, the good far far outweighs the bad, and these will be my new favorite BT headphones for a some time to come.",5.0,1337040000,"05 15, 2012",LG Tone Wireless Bluetooth Stereo Headset - Retail Packaging - Black/Orange,105.97,http://ecx.images-amazon.com/images/I/41JnHbj9SmL._SY300_.jpg,{'Cell Phones & Accessories': 830},LG,"[['Cell Phones & Accessories', 'Accessories', 'Headsets', 'Bluetooth Headsets'], ['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories']]"
B0052YFYFK,A3D5B5ID4PF30P,That Guy,"[0, 0]","This is a great product and they are the best that I have used so far.  I use these for running and biking and when I am working on things around the house.  I went through 2 different bluetooth headphones before I tried these.  The other two headsets would constantly give me static when I was listening to music and that was unacceptable so I took them back.Pro's:Sound Quality - Music, Audio Books and Phone calls all work wellVolume - Easy to hear music even with substantial back ground noiseEase of use - It is very easy to sync this to your phone and control volume or skip a song even while runningComfort - When they are on they are fairly comfortable,Con's:Earbuds fall out when I run - this isn't a huge concern, but they fall out every 4-5 minutes and it gets a little annoying.Construction - While they are still working great and I have no issues yet they seem like they may fall apart because of how thin the wires on the buds are.  I purchased these less than a month ago and they are working well so far. I will keep this updated as to how long they work for me.",4.0,1377216000,"08 23, 2013",LG Tone Wireless Bluetooth Stereo Headset - Retail Packaging - Black/Orange,105.97,http://ecx.images-amazon.com/images/I/41JnHbj9SmL._SY300_.jpg,{'Cell Phones & Accessories': 830},LG,"[['Cell Phones & Accessories', 'Accessories', 'Headsets', 'Bluetooth Headsets'], ['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories']]"
B0052YFYFK,A29BEY0JPNHN7U,thatguyinA2,"[0, 0]","Love this thing... replaced my motorola headset with this after losing the second one again.  Range is good, mic quality and noise cancelling is decent and battery time is EXCELLENT.  I work a twelve hour shift and will get 14 hours of talk / playback time out of it.  Good noise isolation but I do occasionally pic up a wind whistle from the wires as I'm walking.Definitely would buy again!",5.0,1404000000,"06 29, 2014",LG Tone Wireless Bluetooth Stereo Headset - Retail Packaging - Black/Orange,105.97,http://ecx.images-amazon.com/images/I/41JnHbj9SmL._SY300_.jpg,{'Cell Phones & Accessories': 830},LG,"[['Cell Phones & Accessories', 'Accessories', 'Headsets', 'Bluetooth Headsets'], ['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories']]"
B0052YFYFK,ABJU3MYLBAJ20,The Gadgetman,"[6, 6]","I've tried countless Bluetooth headsets since 2000 with Jabra.  Since then I've tried numerous models, some good, some bad (some real bad).  When the original iPhone came out in 2007, my hunt for a good Bluetooth headset got more serious.  I've tried many of them (Jabra, Morotola, Lubix, Jawbone, Plantronics, etc.) and wasn't happy with any of them.  My last one was Plantronics 975 because I gave up finding a stereo headset that I could be happy with.  It was okay for calls...it was small but I'm not one of those that parade around with a headset in my ear all day, so I had to always find a place to keep it handy to answer calls (and no I didn't want to use a lanyard)So while perusing Amazon last week, I came across this one by chance (honestly I didn't know LG even made them).  I immediately ordered one and got it very next day.  After using it for almost a week, both indoors and outdoors, I have to put this one on top of my list of all time favorite list.  Here are the pluses:- Since all the weight is in the housing that goes around your neck, only thing that goes into your ears is the buds so it's very light and comfortable to have it on.- It comes with 2 sets of ear buds.  I had to use the larger ones for more snug fit.- The whole unit is still light so right after putting this around your neck, you forget you have it around you (funny, this is also a minue).- Works great with Siri (was my biggest concern)- Reception is very good.  I can walk from my home office to the kitchen (~35ft and two walls) and still can have a conversation.- You don't have to memorize a series of complex sequences to use the controls.  It comes with a separate on/off slidern switch, volume up/down, call/answer button (you also use this to invoke Siri) on the left side.  On the right has play/pause button and prev/next track controls.  It only took me 15 minutes to get familar with these controls.- The unit is very comfortable and flexible.- More opportunity to listen to your music without worrying about missing calls...plus you don't look weird wearing it because they look more like stereo music headphones.- It's sleek and easy to conceal it under the collar of your collared shirt.  Just the ends will produce slightly.- The earbuds are magnetized so they snaps into the end of the housing.Now the minuses:- It's so comfortable and light that you forget you have them on. especially when you have the buds stored.- The microphone is located in the left side near the end, so when you have the buds stored it, it blocked by it.- I wish I can turn off the small blue light ring (around the call button).  It does attract attention especially indoors.- If you push the call button slightly longer, it redials the last number (called my boss a couple times...embarrasing).  I wish they made it a little longer.- It does not have noise-cancellation so when using it outdoors, Siri sometime didn't work as expected (but Siri is still Beta).All in all, I'm very happy with this unit.  I think this is by far the best bluetooth headsets you can have for your iPhone 4S.  I highly recommend it.",5.0,1321488000,"11 17, 2011",LG Tone Wireless Bluetooth Stereo Headset - Retail Packaging - Black/Orange,105.97,http://ecx.images-amazon.com/images/I/41JnHbj9SmL._SY300_.jpg,{'Cell Phones & Accessories': 830},LG,"[['Cell Phones & Accessories', 'Accessories', 'Headsets', 'Bluetooth Headsets'], ['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories']]"
B0052YFYFK,A2YZVO7HB60BO3,"Thomasj106 ""Thomasj106""","[0, 0]","These are excellent earbuds.  The sound is very good.  The BlueTooth connection was simple to connect and the connection is strong.  With my other BT earbuds and headphones, I often loose the connection.  These LG's haven't cut out once in the 6 weeks or so tat I have been using them  The controls are easy to access for even someone like me who has very big fingers.I think the only real complaint I have is a little one.  Aside from having big hands, I have a large neck.  The device around the neck takes a little to get used to.  It's a little snug but not horrible.The charge last for days of about 2-3 hours usage a day.  Everyone I've spoken to while using them says that my voice is loud and clear.Overall, I am very happy with them and would certainly recommend them to anyone.",5.0,1342828800,"07 21, 2012",LG Tone Wireless Bluetooth Stereo Headset - Retail Packaging - Black/Orange,105.97,http://ecx.images-amazon.com/images/I/41JnHbj9SmL._SY300_.jpg,{'Cell Phones & Accessories': 830},LG,"[['Cell Phones & Accessories', 'Accessories', 'Headsets', 'Bluetooth Headsets'], ['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories']]"
B0052YFYFK,A346B631OWSKPR,Tim Kirkpatrick,"[0, 0]","I have bought and discarded quite a few bluetooth headphones over the least year. Each one having issues that makes them almost unusable to me. This LG HBS-700 set has surprised me by being near perfect for me. I can hide it under my collar, or under my over shirt so it is almost invisible. It has an excellent battery life. I can listen to my audio books all day, and it hasn't died on me yet. It never fails to connect, and has excellent audio quality.My only gripes are the flashing light, and the ear bud tips don't fit my ear correctly. The light has been fixed by a piece of electrical tape over the button (which does make the button a bit harder to use, but it's not bad) and the second issue is fixed by merely putting a larger tip on the ear bud. I happened to have some tips from an older set of skull candy ear buds I had laying around, and now they work great for me. Both negatives are easily fixed, and weren't a huge deal in the first place.If I ever break these, I'm ordering another pair.",5.0,1335225600,"04 24, 2012",LG Tone Wireless Bluetooth Stereo Headset - Retail Packaging - Black/Orange,105.97,http://ecx.images-amazon.com/images/I/41JnHbj9SmL._SY300_.jpg,{'Cell Phones & Accessories': 830},LG,"[['Cell Phones & Accessories', 'Accessories', 'Headsets', 'Bluetooth Headsets'], ['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories']]"
B0052YFYFK,ANEJ0FAPLRX90,t_ochoa,"[0, 0]","I had these recommended by a business associate and I really like them. Easy to set up, sound is great, got them on sale and used Prime shipping. I'm a happy camper.",4.0,1379894400,"09 23, 2013",LG Tone Wireless Bluetooth Stereo Headset - Retail Packaging - Black/Orange,105.97,http://ecx.images-amazon.com/images/I/41JnHbj9SmL._SY300_.jpg,{'Cell Phones & Accessories': 830},LG,"[['Cell Phones & Accessories', 'Accessories', 'Headsets', 'Bluetooth Headsets'], ['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories']]"
B0052YFYFK,A2ZUZE7NQHKXOT,Tom,"[0, 0]",I read the reviews and was skeptical as many people said it was fragile and didn't last. I have owned it for a few weeks and the sound quality is good and it is comfortable. I bought this because I have a 7 3/4 size head and the motorola ones would not fit me.,5.0,1373328000,"07 9, 2013",LG Tone Wireless Bluetooth Stereo Headset - Retail Packaging - Black/Orange,105.97,http://ecx.images-amazon.com/images/I/41JnHbj9SmL._SY300_.jpg,{'Cell Phones & Accessories': 830},LG,"[['Cell Phones & Accessories', 'Accessories', 'Headsets', 'Bluetooth Headsets'], ['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories']]"
B0052YFYFK,A9GJEXRYJNBZG,Tonia White-Rose,"[0, 0]",I purchased these for my husband as a birthday gift and I wanted him to try them out he does indeed love them.they are exactly what he wanted.  Thank you,5.0,1354233600,"11 30, 2012",LG Tone Wireless Bluetooth Stereo Headset - Retail Packaging - Black/Orange,105.97,http://ecx.images-amazon.com/images/I/41JnHbj9SmL._SY300_.jpg,{'Cell Phones & Accessories': 830},LG,"[['Cell Phones & Accessories', 'Accessories', 'Headsets', 'Bluetooth Headsets'], ['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories']]"
B0052YFYFK,A3F2OSP0E8R7U,topanga,"[0, 0]",This head set works awesome! It hold me up to my needs at work when I have to answer the phone to my daughter.,5.0,1365206400,"04 6, 2013",LG Tone Wireless Bluetooth Stereo Headset - Retail Packaging - Black/Orange,105.97,http://ecx.images-amazon.com/images/I/41JnHbj9SmL._SY300_.jpg,{'Cell Phones & Accessories': 830},LG,"[['Cell Phones & Accessories', 'Accessories', 'Headsets', 'Bluetooth Headsets'], ['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories']]"
B0052YFYFK,AU54DPBMOXM6R,Tracey J,"[0, 0]","Prosgreat sound qualitycomfortable fit when not activeplenty of earbud wire for head movementvery responsive buttongreat battery life (i wear them at work 8-5 for a few days on a single charge)Consnot great for running. - they bounce up and down and smack my collar bone when running/jogging (walking is ok with them). They say to tuck them under your shirt collar; doesn't work for long, they pop right out.Overall: I'd buy them again. I like them a lot, just not for running (hence minus 1 star)",4.0,1367020800,"04 27, 2013",LG Tone Wireless Bluetooth Stereo Headset - Retail Packaging - Black/Orange,105.97,http://ecx.images-amazon.com/images/I/41JnHbj9SmL._SY300_.jpg,{'Cell Phones & Accessories': 830},LG,"[['Cell Phones & Accessories', 'Accessories', 'Headsets', 'Bluetooth Headsets'], ['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories']]"
B0052YFYFK,A8I23ZC5LE5RZ,TreeburnerCT,"[0, 0]","Anyone who says these earbuds sound bad must be a real music snob, because I think they sound way better than any stock earbuds I've ever had.  The Bluetooth works great, the battery life is great, and I find them comfortable despite usually disliking in-ear buds.  I've been waiting for decent, affordable wireless earbuds for like 15 years, and these do not disappoint!",5.0,1352592000,"11 11, 2012",LG Tone Wireless Bluetooth Stereo Headset - Retail Packaging - Black/Orange,105.97,http://ecx.images-amazon.com/images/I/41JnHbj9SmL._SY300_.jpg,{'Cell Phones & Accessories': 830},LG,"[['Cell Phones & Accessories', 'Accessories', 'Headsets', 'Bluetooth Headsets'], ['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories']]"
B0052YFYFK,A2D90XLS3UB6H9,Troy Scheh,"[0, 0]","It's water resistant for sweat and light rain.  You can seat the buds securely in your ears to block out most noise or seat them loosely to allow you to hear ambient sounds.  You can use only one bud at a time.  You can answer the phone from the neck collar as well as control volume and hang up.  It pairs with everything I've tried, including iOS, Android and a MacBook Pro.  Great for listening to music or movies in bed.",5.0,1355270400,"12 12, 2012",LG Tone Wireless Bluetooth Stereo Headset - Retail Packaging - Black/Orange,105.97,http://ecx.images-amazon.com/images/I/41JnHbj9SmL._SY300_.jpg,{'Cell Phones & Accessories': 830},LG,"[['Cell Phones & Accessories', 'Accessories', 'Headsets', 'Bluetooth Headsets'], ['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories']]"
B0052YFYFK,A3UV04SGOPCQX7,Unnat Shrestha,"[0, 0]","Really good product, one should buy it! You wont regret buying it as it is really nice and pairing is pretty good too.",5.0,1375660800,"08 5, 2013",LG Tone Wireless Bluetooth Stereo Headset - Retail Packaging - Black/Orange,105.97,http://ecx.images-amazon.com/images/I/41JnHbj9SmL._SY300_.jpg,{'Cell Phones & Accessories': 830},LG,"[['Cell Phones & Accessories', 'Accessories', 'Headsets', 'Bluetooth Headsets'], ['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories']]"
